,Total_Return_%,Avg_Daily_Return_%,Volatility_%,Max_Daily_Gain_%,Max_Daily_Loss_%
테크윙,52.92479108635098,0.17683382362682848,3.512763056423708,21.759809750297254,-11.969111969111967
메쎄이상,52.89855072463767,0.1360234295659565,2.02550970306481,18.819188191881906,-7.448275862068964
에어레인,52.667231160033865,0.20020886835614396,4.264861228475307,30.000000000000004,-13.97423191278494
아세아,52.61044176706828,0.12357002297924634,1.2436516032245966,5.185185185185182,-5.443548387096775
이지홀딩스,52.603231597845614,0.1265229829382085,1.4666894207718153,7.358738501971085,-6.5326633165829096
쏠리드,52.56008359456634,0.15371844146354927,2.8038056466704306,22.115384615384627,-10.972222222222229
케이티알파,52.41935483870967,0.1266178312083496,1.4932560455823238,7.668711656441718,-8.93854748603352
유니테스트,51.90525231719876,0.1679128304080888,3.3067934988548178,20.361083249749257,-14.592074592074589
STX엔진,51.842751842751845,0.17227234143270173,3.455101548686159,27.592267135325123,-13.722126929674094
무학,51.72413793103448,0.12347756668849874,1.3655955623293698,10.184049079754608,-4.2424242424242475
삼천리,51.71624713958809,0.1262701715963343,1.5683675186075419,9.105691056910569,-5.6521739130434785
미래나노텍,51.69491525423729,0.15841635766631723,3.0581134537847108,25.628140703517598,-8.478802992518709
마이크로투나노,51.57728706624604,0.1863692324009531,3.945042194071619,29.92831541218639,-8.95705521472393
하나기술,51.52941176470589,0.1597380631884778,3.0682888829814012,16.716867469879524,-9.76138828633406
디엔에프,50.97192224622029,0.1534069124995201,2.882676972220556,14.320987654320994,-7.729468599033817
현우산업,50.81632653061226,0.13541185754844856,2.175752419689077,20.479704797047972,-9.221311475409832
YG PLUS,50.69182389937108,0.17330065996440974,3.566416344708155,29.85781990521328,-12.422360248447205
폰드그룹,50.5639097744361,0.1488228043547327,2.758639774383663,20.972972972972983,-9.011857707509884
골프존홀딩스,50.51244509516837,0.12728768152187808,1.7596084891159907,12.994350282485879,-7.476635514018692
코미팜,50.495049504950494,0.13841071891976403,2.324750058322381,17.72388059701493,-8.832335329341312
에스티아이,50.28717294192726,0.15143118729149121,2.8293726785989923,9.772727272727266,-10.341365461847385
오브젠,50.27685492801772,0.19561840925271176,4.234155311567267,30.000000000000004,-21.5034965034965
에이디테크놀로지,50.175438596491226,0.17740239968648594,3.7052898420928853,26.63316582914572,-9.507042253521124
하이브,49.94959677419355,0.13027726951551263,1.9701764962502994,7.465277777777768,-6.724511930585686
코오롱인더,49.73262032085562,0.1356317950448474,2.2737418500202904,17.391304347826097,-9.937888198757761
해성에어로보틱스,49.706457925636016,0.1673013045962226,3.448625446812287,22.719734660033165,-9.262435677530013
동부건설,49.6757457846952,0.12267518503458333,1.5671122309172076,10.739436619718301,-5.414551607445006
현대에이치티,49.56217162872154,0.12115350447440013,1.4780296754955669,8.288043478260864,-5.646173149309908
케이사인,49.519890260630994,0.15231684346508922,3.0004090903399914,29.949748743718587,-7.419100236779796
LG이노텍,49.50678175092478,0.13679756062098916,2.323499507419562,10.491803278688527,-7.963354474982387
TYM,49.411764705882355,0.14605294138774202,2.7272468662338563,17.827868852459016,-8.977272727272723
에프엔에스테크,49.311639549436805,0.15558129016010597,3.06016525912078,18.35708298407377,-9.249183895538627
씨앤지하이테크,49.249249249249246,0.1477996692521518,2.811247723166353,21.684587813620084,-10.128805620608894
리가켐바이오,49.23469387755102,0.1556158794321792,3.068033887535979,17.561983471074385,-8.142292490118574
이노인스트루먼트,49.122807017543856,0.17508243106916788,3.825939177831268,29.900332225913616,-13.5623869801085
로스웰,49.004594180704444,0.14734145425570647,2.874104051364284,29.86822840409955,-11.660777385159015
지니너스,48.95908111988514,0.1623436270868303,3.3395636643437996,18.94273127753303,-11.228813559322038
케이씨,48.929845422116536,0.12545898953531304,1.8170661762500433,11.63227016885553,-5.827067669172936
HD현대건설기계,48.92915980230643,0.14951624951175801,2.878874777062165,15.231788079470189,-9.702970297029701
토니모리,48.634812286689424,0.15139296664082302,2.9866016272337195,18.82202304737517,-8.92255892255892
현대글로비스,48.61730597680642,0.13189261489401422,2.177094181529206,13.29381879762912,-7.256355932203384
인지소프트,48.29931972789117,0.11671154399125058,1.3323948974516735,9.411011523687574,-5.427547363031238
F&F,48.03149606299213,0.1259692225728604,1.9466152087892663,13.971742543171107,-6.336633663366332
KH바텍,47.9368932038835,0.12960621259174523,2.135649513070548,15.1552795031056,-6.79012345679012
한국항공우주,47.91965566714491,0.14170954282877432,2.6423897883241723,14.770459081836318,-10.526315789473683
파인테크닉스,47.885835095137416,0.21877080508341015,4.893138441348768,30.000000000000004,-18.739542665923036
에스피지,47.76119402985075,0.1499573040623468,2.9858478632349383,21.581196581196572,-8.994441637190498
이수스페셜티케미컬,47.65291607396871,0.1633070751413661,3.3949263424075244,24.29210134128168,-17.656249999999996
방림,47.64705882352942,0.12361905104838931,1.843646563362009,10.441767068273089,-7.344632768361581
한빛레이저,47.625899280575545,0.171874513646253,3.6935548010577923,23.795180722891573,-11.794019933554821
전진바이오팜,47.57378689344671,0.1685478511671693,3.598298407842979,29.847908745247143,-12.250000000000005
대신밸런스제18호스팩,47.53694581280787,0.11188222209499885,1.0360496439340323,6.1776061776061875,-4.800000000000004
뉴로메카,47.4288840262582,0.1564677248284507,3.2051082387784735,20.150659133709993,-12.061403508771928
삼성화재,47.3919523099851,0.1292634381779184,2.1702457324817583,11.71303074670571,-6.274131274131278
에스티큐브,47.258979206049155,0.17629433715803777,3.8467992477678448,28.942807625649912,-11.694510739856801
SK이터닉스,47.25274725274726,0.1606361712323131,3.3802837222938007,27.601809954751122,-13.66782006920415
이상네트웍스,47.17348927875244,0.1130103381737731,1.2016502326134728,10.274963820549932,-4.353562005277045
코웨이,47.163695299837926,0.1260286923642496,2.0267347972901093,11.739130434782608,-5.5771725032425445
청담글로벌,46.78714859437751,0.15205384452072948,3.1622860224026654,27.412587412587406,-9.161793372319693
세보엠이씨,46.59793814432989,0.11790240133548972,1.6239281887902348,12.616822429906538,-8.775137111517372
비아이매트릭스,46.50000000000001,0.17201640755869854,3.7524417592441206,23.777089783281724,-13.76344086021506
이루온,46.47105471847739,0.14021453281446938,2.736061365141279,20.201384518565145,-9.080654258319232
빛샘전자,46.38888888888888,0.11615819799597721,1.534566348741249,7.113821138211374,-6.345475910693299
제이브이엠,46.26614261650759,0.12411580663534272,1.999148538241575,9.98080614203456,-13.292117465224107
위세아이텍,46.26108998732572,0.23483918608427953,5.338886056370477,29.982964224872234,-19.6078431372549
포인트모바일,46.2157809983897,0.14494975618549985,2.954144560812998,29.972375690607734,-7.936507936507942
공구우먼,45.652173913043484,0.13663474347236682,2.6890637748376216,29.960053262316922,-10.014104372355426
인바이오젠,45.610278372591,0.20516406072990426,4.681870432394056,29.943502824858758,-25.5609756097561
풍산홀딩스,45.54263565891472,0.12687507176653062,2.210076342140574,14.927048260381603,-12.215320910973082
코닉오토메이션,45.49436795994994,0.15203631199562273,3.2472025443168175,29.99327505043712,-9.001956947162427
코리안리,45.45454545454546,0.1119962720074404,1.369668954720782,7.428571428571429,-4.89573889392566
엠씨넥스,45.287228109314,0.11904441077241176,1.8293050032762332,9.198493813878429,-8.108108108108103
JTC,45.20166898470097,0.13335765308694594,2.529591002982923,17.24137931034482,-9.185606060606055
팬스타엔터프라이즈,45.1271186440678,0.17808364990136485,4.03562449642486,29.967948717948723,-16.08832807570978
아톤,44.812362030905085,0.18850119855045092,4.3133716104373665,29.91869918699186,-14.465408805031444
안트로젠,44.62809917355373,0.1510036755782015,3.1843254393547182,22.76785714285714,-21.4027149321267
에스에이엠티,44.526901669758814,0.11108688279433704,1.424946952812302,7.02247191011236,-8.376963350785338
수젠텍,44.46529080675423,0.1618569125857004,3.637353922108164,29.95720399429387,-9.944134078212286
하이록코리아,44.42105263157894,0.12028870474873549,1.9831734937906236,7.3359073359073435,-7.037037037037042
롯데지주,44.19134396355353,0.1267099461332733,2.3478711132412418,20.96219931271477,-7.38255033557047
하림지주,44.148936170212764,0.12102181661238265,2.059898745341392,9.261430246189928,-6.261510128913439
기업은행,44.103279832519185,0.10729773516131938,1.1973410142011172,5.607966457023061,-6.254029658284976
대아티아이,44.090056285178235,0.1284357515765902,2.3955160537744105,13.85927505330491,-12.301587301587302
오리엔트바이오,44.05286343612336,0.29465315172310746,6.5078725099795784,30.000000000000004,-22.764227642276424
그린케미칼,44.05010438413362,0.15682604551432122,3.4925748774874132,30.000000000000004,-17.554240631163708
KB금융,44.048943270300335,0.11742764674706212,1.8628333693083832,7.899999999999996,-10.062893081761004
일성아이에스,44.040790312300835,0.1155303112756909,1.7865436364772456,13.346613545816744,-5.210420841683372
GS,43.95061728395062,0.11179805766009532,1.5602261731035136,11.787819253438103,-6.36363636363636
한국캐피탈,43.94213381555154,0.10846085022763054,1.3216547301400632,9.777227722772274,-5.109489051094895
자화전자,43.817787418655094,0.13452642721097202,2.664526734349166,14.683153013910367,-11.062906724511933
삼지전자,43.7793427230047,0.10952787851664975,1.427001550708176,12.151616499442586,-6.468716861081658
아난티,43.69747899159664,0.1452066631412609,3.0781427877327125,26.700898587933253,-15.250965250965255
빅솔론,43.529411764705884,0.10762465371917508,1.3131215590883043,6.984478935698446,-6.393442622950818
에스텍,43.495145631067956,0.11450851197193071,1.7792814603574345,16.1904761904762,-11.076345431789736
디케이락,43.34239130434783,0.1265130652454358,2.3775916334576515,15.032679738562083,-9.72972972972973
카티스,43.307086614173215,0.1956755476842403,4.607011999236961,30.000000000000004,-17.157490396927024
네오팜,43.27440430438125,0.12034785878184505,2.1060565830084736,10.320284697508896,-6.886792452830193
솔브레인,43.23890967397115,0.126258080746996,2.381768170479242,15.671641791044767,-7.36842105263158
TP,43.22876817138486,0.11895619237720072,2.0409619753432495,15.449101796407195,-9.533333333333339
소프트캠프,43.0232558139535,0.18235618573542703,4.305433512031356,30.000000000000004,-14.402515723270437
에스디시스템,43.00608166811468,0.12043098564243893,2.129387753789169,12.085769980506832,-9.994848016486346
에이텀,43.00100704934542,0.170338006227419,3.8533189995575943,17.948717948717952,-12.596401028277636
슈프리마,42.984409799554555,0.1133985861809171,1.7621825058867877,9.104938271604945,-8.184523809523814
스틱인베스트먼트,42.91497975708503,0.12112586035135525,2.1751764556735025,10.516605166051662,-7.025547445255476
에코글로우,42.61275272161742,0.1590730380614755,3.6315331436733556,29.94186046511629,-20.239680426098538
아셈스,42.53333333333333,0.11768250915114889,2.0496823169132665,12.977099236641232,-7.258064516129037
콜마홀딩스,42.4731182795699,0.15256189604169734,3.4902735861770102,29.991850040749803,-8.011243851018978
LB인베스트먼트,42.4731182795699,0.14707416757000144,3.3061146674725075,29.956584659913176,-8.805031446540879
가온칩스,42.38310708898945,0.14584669723916846,3.168916809015165,22.44897959183674,-12.563451776649748
유안타증권,42.250922509225084,0.11121339019502348,1.7188819668879527,10.10928961748634,-7.5370121130551855
유니퀘스트,42.17142857142857,0.1503906136644856,3.3789261857893034,29.8828125,-11.871508379888274
농심홀딩스,42.02453987730061,0.11791795288794825,2.182416863729687,30.000000000000004,-8.706677937447171
엔텔스,41.87779433681074,0.11344116085645939,1.8749729164597926,6.493506493506485,-9.565217391304348
라온텍,41.843971631205676,0.16817821923719664,3.8179522411950777,18.579234972677593,-22.469982847341342
케이아이엔엑스,41.83006535947713,0.1163440709345346,2.044095917132146,9.75232198142415,-6.94645441389291
서연,41.78187403993856,0.12879878052089275,2.622194914366371,18.053927315357555,-7.86516853932584
LG화학,41.73913043478261,0.1262336989301277,2.49518081369756,13.005780346820806,-7.5046904315197
툴젠,41.56820622986037,0.16166056604016998,3.760622072249666,29.986613119143236,-13.179347826086952
펌텍코리아,41.30434782608696,0.11996173083721513,2.2596519529790253,8.870967741935477,-6.957708049113231
코아시아,41.265822784810126,0.15245724874318833,3.4939645508261274,29.945799457994582,-8.630952380952383
HS애드,41.20443740095088,0.10103011603250545,1.1429295119643939,10.037641154328725,-6.5550906555090656
현대오토에버,40.96573208722742,0.12590533833795908,2.5892085003705083,26.08426270136308,-10.446194225721783
나무가,40.948275862068975,0.10963658243995165,1.7706269515843442,11.195158850226928,-9.510682288077188
어보브반도체,40.89219330855018,0.14013420640405447,3.117570672280318,29.949748743718587,-9.016393442622949
신한지주,40.884955752212385,0.10669426059201312,1.6013939412652496,7.727272727272738,-6.560283687943258
이크레더블,40.83938660209847,0.09695453648459015,0.7875163356256094,3.349964362081259,-4.209748892171339
SFA반도체,40.594059405940584,0.11956780872229701,2.2887450691883555,11.280487804878048,-12.525667351129366
린드먼아시아,40.58577405857739,0.1477615268974408,3.4440991727083596,29.925925925925934,-9.902370990237097
평화홀딩스,40.54054054054055,0.31619668609199186,6.93463803893471,30.000000000000004,-24.533333333333328
동원산업,40.36697247706422,0.11185579120970882,1.964597736036845,10.83333333333334,-6.92695214105793
LB세미콘,40.32983508245878,0.12067285722926223,2.379462173527217,12.939521800281284,-7.017543859649122
티움바이오,40.27777777777777,0.14454608594697116,3.274028663322868,19.817073170731714,-9.708737864077666
다올투자증권,40.117416829745586,0.12357368284886336,2.4853301673629202,10.7250755287009,-14.612452350698856
에스퓨얼셀,39.99999999999999,0.1285801502804889,2.7857114851787594,29.895712630359217,-10.258697591436217
큐에스아이,39.82142857142856,0.14370650266701532,3.3641944468298832,29.949874686716793,-11.185682326621926
태성,39.77695167286246,0.1739116576108732,4.095614982833898,22.718808193668536,-17.849462365591396
일정실업,39.65646004480956,0.2598012049271504,5.946654360132335,30.000000000000004,-29.977628635346754
애드바이오텍,39.62616822429907,0.23199355799174792,5.4446930616238625,29.979879275653932,-19.741100323624593
케이엔더블유,39.35790725326991,0.11460771374086096,2.193405684078621,14.508393285371701,-8.268330733229334
월덱스,39.221556886227546,0.11550922764342099,2.2228912104098204,9.64705882352941,-12.655601659751037
SK증권,39.14807302231238,0.10643416844061147,1.7999452678309413,11.336717428087994,-7.377049180327866
케이씨에스,39.064649243466306,0.16337729103412268,3.959515252739465,30.000000000000004,-10.849056603773588
SBS,38.94523326572008,0.13748150424004446,3.2096834660504077,30.000000000000004,-13.200000000000001
브이원텍,38.79781420765027,0.1267461449573026,2.802448376080798,29.87341772151899,-8.344370860927153
에이블씨엔씨,38.76923076923078,0.11846595774675762,2.418308706601923,16.62269129287599,-7.9348931841302095
제이앤티씨,38.735420503376304,0.16173737199003607,3.8447618021167735,23.4375,-12.708860759493668
JB금융지주,38.63892013498314,0.10590080604028097,1.8123604766908834,7.7875193398659,-8.502252252252251
계룡건설,38.52263701350278,0.15557182221880353,3.7738123471183616,29.919137466307276,-22.52396166134185
HD현대마린솔루션,38.51132686084142,0.12407892236549968,2.6391608637352832,8.830022075055188,-11.522842639593911
백금T&A,38.46153846153846,0.10087869175251685,1.5366980855523562,10.786516853932593,-7.966101694915251
와이엠티,38.34498834498834,0.13483418561296862,3.09802687796968,21.95121951219512,-7.96296296296296
케이씨텍,38.305084745762706,0.13333630778252958,2.9924196718305556,11.65644171779141,-11.612903225806448
한화투자증권,38.23529411764706,0.12780309134972923,2.8298719076993075,17.202268431001897,-8.948194662480379
드림씨아이에스,38.187221396731054,0.12146955606193638,2.6015605083916507,16.521739130434774,-8.771929824561408
한국토지신탁,38.13813813813813,0.09373975926568112,1.026259945614586,8.571428571428562,-3.9886039886039892
와이씨,38.13025210084034,0.13464099922925926,3.0758875422104213,15.365653245686106,-11.456483126110129
신풍제약,38.1132075471698,0.16066068341987366,3.9752071232124266,29.97658079625294,-14.245653393157598
인바디,38.061465721040186,0.10420999062466314,1.7877758679938047,7.993197278911568,-7.547169811320753
헥토이노베이션,38.043478260869556,0.10643406445217582,1.9223775133894818,13.400125234815285,-8.767627222562846
와이지엔터테인먼트,37.999999999999986,0.11780547712659456,2.4496241866499893,13.157894736842103,-9.433962264150942
파두,37.90137614678899,0.1319106764564506,2.981371124040632,12.558139534883717,-10.70707070707071
메타랩스,37.79527559055118,0.13300191861503735,3.1903355781972023,29.97601918465227,-11.90954773869347
바이오플러스,37.76824034334765,0.12293779391215712,2.6698402000801913,14.742451154529302,-9.728183118741063
우리산업홀딩스,37.76493256262044,0.13147667464825152,3.0992192623494694,29.98102466793169,-11.012235817575089
더존비즈온,37.744360902255636,0.13246288847513146,3.0114089189831823,17.647058823529417,-12.217194570135748
SIMPAC,37.658674188998596,0.09739684458046456,1.4107448916514993,10.014306151645203,-7.128099173553714
인피니트헬스케어,37.5586854460094,0.11726430930131751,2.530843574163282,29.96555683122848,-10.81460674157303
한국쉘석유,37.51891074130105,0.09513144265270554,1.2506600771430767,6.00315955766193,-6.723891273247496
이수화학,37.38872403560831,0.14116626354447542,3.4543946023765995,29.948364888123933,-10.241935483870968
현대위아,37.19211822660098,0.10214495966904606,1.7714064120019342,8.64197530864197,-5.023364485981308
파이버프로,37.17277486910995,0.1308465266117333,3.036117123443647,19.476744186046503,-8.801020408163263
아이디스,37.05972434915774,0.09658212947570122,1.4357776764729284,10.562414266117969,-6.463414634146336
애니플러스,37.044145873320545,0.11126945666413564,2.244442719269897,9.062499999999996,-8.273381294964032
탑코미디어,36.855506047103745,0.13442931681128778,3.182188569929346,20.465116279069772,-15.294117647058824
비케이홀딩스,36.834532374100725,0.1861275930373107,4.713168188948274,30.000000000000004,-15.280665280665284
에스엠,36.79245283018868,0.11108883974682966,2.2538991946295677,7.773279352226714,-6.622998544395919
아이디피,36.71562082777036,0.10216881655257277,1.8191409547796276,8.960573476702516,-9.498399146211312
플리토,36.56250000000001,0.29196743995856317,5.793372033305782,29.992576095025992,-63.45161290322581
비씨엔씨,36.42105263157895,0.1226939314068388,2.767028930496024,14.28571428571428,-8.085106382978724
나노캠텍,36.345381526104426,0.16171297186842268,4.072575637053718,30.000000000000004,-14.626865671641786
디아이티,36.24772313296904,0.13520588291799307,3.200446192892573,16.47509578544062,-10.279720279720284
한진중공업홀딩스,36.18233618233617,0.11118939052735043,2.3485303843105623,19.34156378600822,-6.8840579710144905
티케이케미칼,36.18210862619809,0.10967972981591531,2.3432991131443943,29.99284180386543,-4.722222222222228
하이스틸,36.09154929577465,0.16500118224225116,4.182741585073963,29.967426710097712,-12.631578947368416
예림당,36.086956521739125,0.12840212808190865,3.039410274313796,22.983257229832567,-12.460732984293198
KISCO홀딩스,36.06965174129353,0.09493283127579744,1.4543256667434479,7.048458149779746,-7.674943566591419
SGA솔루션즈,36.06237816764133,0.11574161794054885,2.533774721043095,16.5137614678899,-8.444444444444443
피에스케이홀딩스,36.05633802816901,0.13795946216430136,3.2933772055959842,16.51006711409395,-11.469072164948457
에이럭스,35.93314763231197,0.15734535102663344,3.9310067023065614,29.934924078091107,-15.233236151603503
온코크로스,35.82589285714286,0.19016038393692222,4.769150006580668,29.92047713717694,-14.090909090909086
자람테크놀로지,35.71428571428572,0.16264707537491876,4.083977567756337,27.586206896551737,-12.939521800281295
핑거,35.643564356435654,0.14008669273565336,3.419127011741789,20.13498312710911,-11.68949771689498
네오티스,35.63579277864992,0.09716771935008398,1.6758735962537916,13.922155688622762,-5.676855895196509
서울가스,35.31746031746032,0.088614769511294,1.0766775454869102,6.269592476489039,-3.9881831610044327
현대차,35.235732009925556,0.0981458967334643,1.7673397750645417,9.433962264150942,-6.621480709071948
신성이엔지,35.19134775374375,0.11435656709485947,2.5607835117654414,20.63492063492063,-9.398496240601506
이노와이어리스,35.06965475469413,0.10180502586394875,1.9833301703162785,9.946236559139777,-6.738544474393526
에이엘티,35.06666666666667,0.15581004486488917,3.9083793636563726,22.619047619047628,-13.559322033898303
에스에너지,34.956794972505904,0.1235576131566684,2.9494135321162895,29.810629199755656,-16.65882352941176
파세코,34.95145631067962,0.10772326883350503,2.298511660983727,21.07904642409033,-7.996051332675225
삼성카드,34.77707006369426,0.09017005484915828,1.2953598710955125,7.223476297968401,-7.034220532319391
아진산업,34.72222222222223,0.10063848310476886,1.9662521215232638,11.801242236024834,-6.156716417910446
성우테크론,34.719334719334725,0.09258083092337993,1.4853034108584755,8.458646616541344,-5.954198473282446
에코볼트,34.67532467532468,0.10500058567606543,2.1951985951312687,20.154291224686595,-11.787072243346008
NAVER,34.48275862068966,0.10470476111186199,2.1985483534723866,17.9176755447942,-7.936507936507942
DL이앤씨,34.48275862068966,0.10683523130127348,2.2870200024862033,14.46280991735538,-9.196617336152224
파크시스템스,34.471718249733186,0.10763022200070142,2.307244216553036,9.876543209876543,-12.62939958592133
디와이피엔에프,34.380610412926394,0.10987497447777522,2.4347315118746975,14.74178403755868,-10.021551724137934
대성산업,34.3701399688958,0.1056717721183266,2.2384739819403587,14.842903575297939,-8.558558558558559
DMS,34.252386002120886,0.08597375857057091,1.0319047234021814,7.020872865275152,-6.890459363957602
원익피앤이,34.221311475409834,0.12748004995032777,3.098392325291547,16.58119658119659,-7.916666666666671
에이플러스에셋,34.20765027322403,0.09743281356090013,1.8421620875680855,8.421052631578952,-5.637583892617448
미래반도체,34.17721518987342,0.1362787610283332,3.4545754891506335,30.000000000000004,-8.771929824561408
아이디스홀딩스,34.09090909090908,0.09200676923445232,1.5341187346130032,11.498257839721248,-6.606397774687068
에스앤더블류,34.015748031496074,0.11729251594500731,2.7519659555032816,17.136150234741777,-12.603648424543945
진성티이씨,33.97849462365592,0.10587600944584613,2.302485404884439,19.072708113803994,-8.477842003853564
JW생명과학,33.95889186773906,0.08608916853352092,1.0956786963736067,4.861773117254531,-4.689754689754688
한전기술,33.915574963609906,0.13005300530983166,3.235810108006453,25.630252100840334,-15.76642335766424
금호건설,33.87978142076502,0.10140261748559186,2.0893994488597145,10.586011342155,-7.9999999999999964
오스테오닉,33.852140077821005,0.10855189957989211,2.417193611150405,14.927536231884053,-9.077598828696921
엠케이전자,33.78995433789955,0.11657095586009593,2.796091647649671,29.970760233918135,-9.305760709010336
새로닉스,33.65468886941279,0.1271453112764763,3.1830219370901465,30.000000000000004,-11.393514460999121
iMBC,33.62068965517242,0.17076326184625554,4.437709496293128,29.984779299847798,-22.62931034482759
신세계푸드,33.596214511041,0.1019831043249042,2.180797004542462,23.593749999999993,-6.111111111111112
한일현대시멘트,33.4074074074074,0.08900932041093643,1.424967711855224,9.152334152334163,-7.010309278350513
피앤에스로보틱스,33.33333333333333,0.22166495063888203,4.957693498265524,26.20423892100192,-53.41463414634147
영보화학,33.236151603498534,0.09362443917224302,1.7524513239854862,16.51651651651651,-9.621993127147766
LG디스플레이,33.23232323232324,0.10457886719342718,2.324576535978248,22.48847926267281,-10.609480812641081
버넥트,33.20895522388059,0.18087307576399328,4.701080835134276,29.985443959243096,-22.758620689655174
스톤브릿지벤처스,32.97872340425532,0.09234161127405062,1.7023593056287771,10.551558752997604,-6.942590120160219
대림바스,32.9428989751098,0.0858812759094909,1.2612202493540143,8.069164265129691,-4.107830551989733
한국가구,32.579787234042556,0.08663890924899356,1.3734991507818288,7.2243346007604625,-6.642728904847395
한일시멘트,32.54437869822486,0.09121222533468626,1.6746068244589516,6.64893617021276,-10.220318237454096
엑셈,32.47863247863248,0.09862807983895265,2.0968291562675647,12.204951065054681,-7.922912205567457
코리아에프티,32.36814891416753,0.10167549698173937,2.2335623155275126,9.589041095890405,-9.219858156028371
NICE,32.276119402985074,0.08488778301746794,1.2875884463260514,6.301369863013706,-4.086956521739127
비츠로셀,32.21153846153846,0.10160138361545974,2.249447030959608,9.456264775413704,-9.203539823008855
신성델타테크,32.21153846153846,0.1398213110463859,3.6631675098843086,22.05387205387206,-11.759082217973226
코리아에셋투자증권,32.18390804597702,0.08400373510227412,1.2303070185175886,6.516290726817053,-6.609547123623017
대원전선,32.11009174311927,0.1241052119410462,3.2014741137021714,26.627218934911244,-10.99071207430341
유일에너테크,32.0754716981132,0.223771627874464,5.656038341661115,30.000000000000004,-22.388059701492537
사토시홀딩스,31.818181818181813,0.2042071278374003,5.253708470075792,30.000000000000004,-16.755555555555556
네오위즈홀딩스,31.675392670157066,0.10985109135229335,2.712849924748796,29.866666666666664,-10.061601642710471
조광피혁,31.619047619047613,0.09509287910304873,2.033924121375156,22.015503875969,-8.990147783251235
제이씨현시스템,31.5712187958884,0.12399939794629244,3.2196492819160962,29.931034482758623,-9.836065573770492
GKL,31.517509727626457,0.08822427704252682,1.620011235756189,7.164916615194561,-8.304498269896198
피엔케이피부임상연구센타,31.5136476426799,0.09577870183176217,2.059040474307609,13.076923076923075,-6.5180102915952
롯데에너지머티리얼즈,31.49466192170818,0.1235479289703973,3.2075609397680958,29.817444219066935,-8.144796380090503
유비온,31.241830065359476,0.12279781000629698,3.243373996861421,29.928498467824305,-9.285714285714286
제닉,31.238990017615965,0.13787478490226512,3.581927171102802,13.942589338019928,-15.510718789407319
케이에스피,31.1960542540074,0.12034938368917251,3.0621330356691,21.771217712177116,-10.934579439252335
삼성출판사,31.052631578947377,0.09196711236534132,1.903474800905587,11.831626848691702,-8.071065989847714
에코프로,31.049562682215747,0.12586345863441378,3.2920321762781737,27.036395147313684,-12.588028169014088
영흥,31.042654028436022,0.11238197831994313,2.8718895018742963,29.97481108312343,-12.416107382550335
LF,30.867709815078225,0.08362284143348211,1.4124044559109077,8.043875685557577,-6.636155606407323
제이엔비,30.57517658930373,0.1438687609061814,3.902256900724264,29.889807162534442,-12.141280353200878
서산,30.453020134228193,0.08547825063434654,1.5948284215491708,9.11891558841651,-6.179441473559121
러셀,30.429042904290426,0.09442693260790859,2.113704530706748,15.384615384615374,-8.977900552486185
이마트,30.41322314049586,0.09529141280211133,2.1267908813923366,11.358313817330213,-9.80132450331126
동양이엔피,30.360205831903954,0.08293008548406199,1.4393455784082765,6.638787245164668,-5.4123711340206215
KPX홀딩스,30.35381750465549,0.07883248075638635,1.1141663990436335,5.792682926829262,-5.000000000000004
코칩,30.28391167192428,0.13260254721615136,3.5739946169172674,22.878228782287824,-11.422087745839637
제이엔케이글로벌,30.221518987341778,0.09437793126964786,2.1484715476999177,21.072319201995015,-6.1889250814332275
광진실업,30.175983436852995,0.08346555868734294,1.5029153962534085,8.23529411764705,-6.437125748502992
나우IB,30.05649717514125,0.16212431023187446,4.433941500411718,29.97787610619469,-14.862385321100913
INVENI,30.020283975659233,0.08229576770676597,1.433034002204039,5.862068965517242,-11.713286713286708
에너토크,29.903536977491953,0.1233605700539835,3.2893751486149365,29.853181076672097,-11.592632719393281
아이스크림미디어,29.857142857142847,0.11531668478984783,2.9998093082202066,20.785103170608956,-15.127701375245584
형지I&C,29.837251356238692,0.31091251146568455,7.2041702706757835,30.000000000000004,-25.711574952561666
옵투스제약,29.65779467680609,0.1110206928533755,2.9385752164586156,29.840142095914747,-14.227086183310533
크라운해태홀딩스,29.643527204502806,0.0959337559512875,2.2940698415711807,21.189591078066904,-8.615384615384613
에스바이오메딕스,29.629629629629626,0.1342036704345377,3.6418139914934744,29.87012987012987,-11.546840958605664
동방,29.60372960372961,0.10115801986668588,2.4830806668143794,15.04424778761062,-10.26392961876833
DN오토모티브,29.59912136188907,0.09152487969387282,2.0351241043251616,12.850467289719635,-7.658643326039383
에코플라스틱,29.243353783231086,0.10630586868512641,2.751434989934322,24.696356275303643,-9.375
금호타이어,29.20560747663552,0.083630811095084,1.644599660408925,8.92116182572613,-7.588357588357586
현대힘스,29.194630872483216,0.12687132405613022,3.5057737692995707,29.97054491899853,-9.633357296908695
사조산업,29.17214191852826,0.09734090344225092,2.357104101448844,15.053763440860223,-11.613876319758676
푸른기술,29.166666666666675,0.10274234482125834,2.6063839804397317,19.138149556400496,-9.042553191489366
한진칼,29.166666666666675,0.12503244409231626,3.4313542591243738,29.93960310612598,-16.998671978751656
뉴보텍,28.992878942014233,0.11795325087527746,3.2442467552217327,29.99088422971741,-9.43097997892518
BYC,28.9782244556114,0.07833332425969991,1.3159376861247598,6.129032258064515,-5.08259212198221
대웅제약,28.931750741839757,0.09273019113278078,2.172051744635461,9.87821380243572,-5.540166204986152
